478696,郑州鹰城鑫地饭店,4.9,/hotel/478696.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_1,二七区大学中路120号(大学路与航海路交叉口向北200米路西）
2245601,艾沐国际酒店(郑州东站会展中心店）,4.9,/hotel/2245601.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_2,管城回族区中州大道与南三环交叉口向东200米
1463896,净隅酒店(郑州高铁东站会展中心店)(原中原福塔店),4.9,/hotel/1463896.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_3,郑东新区航海东路与朝凤路交叉口向南50米路东
2801810,郑州华原颐舍酒店,4.8,/hotel/2801810.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_4,二七区建设路32号
1686615,中州国际饭店(河南博物院店)(原农业路店),4.8,/hotel/1686615.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_5,金水区农业路71号
5544557,净隅酒店(郑州CBD会展中心未来北路店),4.8,/hotel/5544557.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_6,金水区中州大道与黄河路交叉口西北角金成时代广场7号楼
501757,河南天地粤海酒店,4.8,/hotel/501757.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_7,金水区农业路东41号
3664584,郑州M酒店,4.8,/hotel/3664584.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_8,中原区陇海西路80号
1414861,艾尚酒店(郑州郑东新区高铁站店),4.8,/hotel/1414861.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_9,金水区东风南路与创业路交汇处
470983,郑州正方元锦江国际饭店,4.8,/hotel/470983.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_10,郑东新区黄河南路86号
640506,郑州建国饭店,4.8,/hotel/640506.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_11,金水区金水路272号
1841750,仟那隐居精品酒店(郑州国际会展中心店)(原未来路凤凰茶城店),4.8,/hotel/1841750.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_12,管城回族区未来路与青年路交叉口东南角豫茶大厦
430146,河南郑州索菲特国际饭店,4.8,/hotel/430146.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_13,金水区金水路115号
5398498,仟那绿城精品酒店(郑州紫荆山路店),4.8,/hotel/5398498.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_14,管城回族区紫荆山路与航海路交叉口向北200米
1530796,艾尚酒店(郑州中州大道郑汴路店),4.8,/hotel/1530796.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_15,金水区郑汴路建业路交叉口向北200米路西
5214878,喜鹊愉家旅馆(郑州中州大道店)(原东风路店),4.8,/hotel/5214878.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_16,金水区东风路与东明路交叉口西南角
12279551,硕果文化酒店(郑州航海路店),4.8,/hotel/12279551.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_17,管城回族区城东南路与紫辰路交叉口河南文化大厦
18409453,美豪丽致酒店(郑州郑东新区会展中心店),4.8,/hotel/18409453.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_18,郑东新区十里铺街12号
12402379,言竹易舍·过云居(郑州东站CBD会展中心店),4.8,/hotel/12402379.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_19,郑东新区商务外环路与商务东三街景峰国际中心32层
21787931,郑州世航酒店,4.8,/hotel/21787931.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_20,航空港区迎宾大道与郑韩路交叉口
1471926,仟那园说精品酒店(郑州CBD会展中心店),4.8,/hotel/1471926.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_21,郑东新区中州大道与商鼎路交叉口向东150米路南
13789435,喜鹊愉家旅馆(郑州金水路店),4.8,/hotel/13789435.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_22,金水区未来路9号
6650293,郑州新田美爵酒店,4.8,/hotel/6650293.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_23,中原区新田大道1号
667593,郑州思念果岭悦温泉精品酒店,4.8,/hotel/667593.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_24,惠济区黄河南岸86号思念果岭国际社区
10482490,郑州陌上酒店,4.8,/hotel/10482490.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_25,金水区中州大道与晨旭路交叉口向西200米
14998008,花筑·郑州会展中心素朴酒店,4.8,/hotel/14998008.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_1,聂庄商务大厦A座18F
13947688,仟那佰和精品酒店(郑州经开区第三大街店),4.8,/hotel/13947688.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_2,郑东新区第三大街与经南五路交叉口东南角
26557767,郑州大河锦悦酒店,4.8,/hotel/26557767.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_3,郑东新区商务外环路2号
1916249,河南省黄河迎宾馆,4.8,/hotel/1916249.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_4,迎宾路1号
16028749,喜鹊愉家旅馆(郑州紫荆山路店),4.8,/hotel/16028749.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_5,管城回族区航海路与紫荆山路交叉口向西50米路北
23627087,郑州悦际酒店,4.8,/hotel/23627087.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_6,中原区建设西路112号楼
1318420,郑州江南春温泉度假酒店,4.8,/hotel/1318420.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_7,江山路北段与沿黄快速通道向西六公里路北
1100058,郑州未来大酒店,4.8,/hotel/1100058.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_8,金水区未来路69号
29713796,花筑·天成酒店(郑州国际机场店),4.8,/hotel/29713796.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_9,航空港区郑港办事处长安路天成广场2号楼17号
13929313,园博园建国饭店(郑州机场店),4.8,/hotel/13929313.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_10,航空港区园博西路与梁州大道交叉口南200米
1531295,河南宋基国际公益文化交流服务中心,4.8,/hotel/1531295.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_11,金水区九如东路与龙湖外环路交叉口
1281269,绿城中州国际大饭店(郑州CBD会展中心店),4.7,/hotel/1281269.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_12,金水区金水路201号
3665488,郑州富力万达文华酒店,4.7,/hotel/3665488.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_13,金水区农科路16号
6687948,绿地怡思得酒店(郑州高铁东站店),4.7,/hotel/6687948.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_14,郑东新区普惠路81号
782527,郑州粤海酒店,4.7,/hotel/782527.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_15,二七区德化步行街39号
1255144,郑州东湖宾馆,4.7,/hotel/1255144.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_16,郑东新区农业南路与七里河南路交叉口西南角
481708,郑州裕达国贸酒店,4.7,/hotel/481708.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_17,中原区中原中路220号
7120291,郑州中晟卡莱顿大酒店,4.7,/hotel/7120291.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_18,中原区中原中路82号中晟银泰国际中心
501796,郑州凯芙国际饭店,4.7,/hotel/501796.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_19,新郑国际机场迎宾大道1号
1302713,郑州美盛喜来登大酒店,4.7,/hotel/1302713.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_20,郑东新区金水东路33号
1053417,郑州绿地JW万豪酒店,4.7,/hotel/1053417.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_21,金水区商务中央公园2号千玺广场
974829,喜鹊愉家旅馆(郑州东明路旗舰店),4.7,/hotel/974829.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_22,管城回族区东明路商城路交叉口往北20米路东
501792,郑州郑飞国际酒店,4.7,/hotel/501792.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_23,二七区南三环与大学路交叉口向西500米路北
4498164,郑州璞居酒店,4.7,/hotel/4498164.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_24,郑东新区黄河南路与宏图街交汇处往西100米北
1318801,中都饭店(郑州二七万达店),4.7,/hotel/1318801.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_25,二七区航海中路99号
4546285,璞华酒店(郑州高铁站店),4.7,/hotel/4546285.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_1,郑东新区康宁街与心怡路交汇处向东100米路南
2106419,康利中州国际大饭店(郑州奥体中心店)(原纺织城店),4.7,/hotel/2106419.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_2,中原区西四环与郑上路交汇处（向北200米路西）
1740530,河南盛世民航国际酒店,4.7,/hotel/1740530.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_3,金水区金水路与东明路交叉口
2709624,郑州汇艺万怡酒店,4.7,/hotel/2709624.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_4,管城回族区商鼎路77号
3158310,郑州泰宏文森特国际酒店,4.7,/hotel/3158310.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_5,郑东新区和顺街与商鼎路交叉口向东50米路南
4696026,郑州璞舍私式微酒店,4.7,/hotel/4696026.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_6,郑东新区CBD商务外环路27号
3663960,郑州裕鸿富荟酒店(机场店),4.7,/hotel/3663960.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_7,航空港区四港联动大道与郑港五路交汇口25号
786163,郑州中油花园酒店,4.7,/hotel/786163.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_8,郑东新区商务外环路11号
430285,郑州郑东新区雅乐轩酒店,4.7,/hotel/430285.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_9,郑东新区金水东路49号
1298600,郑州弘润华夏大酒店,4.7,/hotel/1298600.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_10,惠济区丰乐路96号
6130301,仟那云松精品酒店(郑州东站店),4.7,/hotel/6130301.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_11,郑东新区商都路与中兴南路向北200米凯利国际中心
15091448,阅澜精品酒店(郑州CBD会展中心店),4.7,/hotel/15091448.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_12,金水区未来路116号
5306302,仟那尚院精品酒店(郑州会展中心店),4.7,/hotel/5306302.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_13,郑东新区黄河南路与金水东路交叉口向南100米）
14212425,迈沃酒店（郑州高铁东站店）,4.7,/hotel/14212425.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_14,管城回族区中兴南路与福禄街交叉口向西连邦大厦东门
6168328,郑州天明精品酒店,4.7,/hotel/6168328.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_15,郑东新区会展中心郑州高铁东众旺路与正光北街交叉口
13947024,郑州铭汇文华酒店,4.7,/hotel/13947024.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_16,管城回族区郑州市中州大道与航海东路交叉口
482912,海容大酒店(郑州郑东新区店),4.7,/hotel/482912.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_17,郑东新区民生路与正光路交汇处
2784305,河南文鼎雅轩酒店,4.7,/hotel/2784305.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_18,金水区经三路和广电南路南100米路东省文学院内
14082137,郑州朵哈国际假日宾馆,4.7,/hotel/14082137.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_19,金水区中州大道与北三环交叉口西南角
6738742,郑州天地丽笙酒店,4.8,/hotel/6738742.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_20,英才街1号
9098728,茉舍酒店(郑州高铁站绿地原盛店),4.7,/hotel/9098728.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_21,郑东新区东风南路与祥盛街交叉口绿地原盛国际2号楼2单元3楼
8352911,郑州银河来旺达酒店,4.7,/hotel/8352911.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_22,郑东新区商都路与七里河南路交叉口
25750929,郑州优艾美栖遇酒店,4.8,/hotel/25750929.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_23,航空港区华夏大道与云港路交叉口
857563,郑州逸泉国际酒店,4.7,/hotel/857563.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_24,郑东新区通泰路与陇海高架交汇处路东通泰路1号
2701159,五月时尚酒店(郑州经三路店),4.7,/hotel/2701159.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_25,金水区经三路与鑫苑路交汇处
20058517,郑州郑东智选假日酒店,4.7,/hotel/20058517.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_1,郑东新区创业路与心怡路交叉口西北角绿地之窗逸峰座3号楼
17079335,郑州高新希尔顿欢朋酒店,4.7,/hotel/17079335.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_2,中原区玉兰街16号
27846017,郑州建业天筑国际公寓,4.8,/hotel/27846017.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_3,郑东新区康宁街58号9号楼
1434023,雅文大酒店（河南CBD熙地港店）,4.7,/hotel/1434023.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_4,郑东新区地德街16号（熙地港南侧）
2107033,来旺达酒店(郑州会展中心店),4.8,/hotel/2107033.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_5,金水区未来路9号
1614154,梧桐树假日酒店(郑州会展中心高铁站店),4.7,/hotel/1614154.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_6,金水区商务外环与通泰路交汇处向南200米
9347520,喜鹊愉家旅馆(郑州高铁东站店)(原中原福塔店),4.7,/hotel/9347520.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_7,郑东新区航海路与第三大街交叉口往东50米路北
20059394,ONE·酒店(郑州高铁东站店),4.7,/hotel/20059394.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_8,郑东新区中兴南路与康宁街交叉口南50米路西
25696610,仟那映唐酒店(郑州高新区店),4.8,/hotel/25696610.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_9,中原区瑞达路化工路北路西
11243107,仟那酒店(郑州京广路店),4.7,/hotel/11243107.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_10,二七区京广路与长江路交叉口江泰天宇国际2号楼
17586725,茉舍酒店(郑州CBD会展中心店),4.7,/hotel/17586725.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_11,郑东新区正光路德厚街行署国际E座9楼
9583646,和颐至格酒店(郑州郑东新区高铁站店),4.7,/hotel/9583646.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_12,郑东新区正光北街与众旺路东北角
801134,郑州希尔顿酒店,4.6,/hotel/801134.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_13,金水区金水路288号
5235182,LP酒店(郑州高铁东站店),4.6,/hotel/5235182.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_14,郑东新区商鼎路与心怡路交叉口西南角
5318907,郑州新亚国际大酒店,4.6,/hotel/5318907.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_15,管城回族区二七路26号
8039048,海赋·容锦酒店(郑州高铁东站店),4.6,/hotel/8039048.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_16,郑东新区普济路与福禄路路口
1669754,麗枫酒店(郑州花园路店),4.6,/hotel/1669754.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_17,金水区花园路与纬五路交叉口向东200米路南
667455,郑州建业艾美酒店,4.6,/hotel/667455.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_18,金水区中州大道1188号
430196,郑州美豪诺富特会展中心酒店,4.6,/hotel/430196.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_19,金水区CBD商务外环路17号
608601,郑州天鹅城国际饭店,4.6,/hotel/608601.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_20,郑东新区商鼎路与康平路交汇处
481717,郑州长城饭店,4.6,/hotel/481717.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_21,金水区经三路14号
1466980,大浪淘沙时尚酒店(郑州动物园店),4.6,/hotel/1466980.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_22,金水区花园路与农科路交叉口向东至政七街口
8312763,喜鹊愉家旅馆(郑州CBD会展中心店),4.6,/hotel/8312763.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_23,郑东新区龙湖外环南路如意东路交叉口向北100米路东
1406704,格尔国际饭店(郑州高铁东站会展中心店),4.6,/hotel/1406704.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_24,管城回族区第八大街106号
1729121,郑州瑞吉豪悦国际酒店,4.6,/hotel/1729121.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_25,郑东新区第八大街和经北一路交叉口向西50米路北
1290190,郑州港区智选假日酒店,4.6,/hotel/1290190.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_1,港区华夏大道6号，近振兴路
386930,河南中州皇冠假日酒店,4.6,/hotel/386930.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_2,金水区金水路与经三路交汇处路南
1542378,郑州名人名家国际酒店,4.6,/hotel/1542378.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_3,郑东新区商鼎路70号
32124366,郑州博乐诗酒店式公寓,4.7,/hotel/32124366.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_4,金水区经三路北86号
967283,郑州福缘国际酒店(省武警总队招待所),4.6,/hotel/967283.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_5,金水区东风南路与正光北街交叉口西北角65号
1728763,郑州光华大酒店,4.6,/hotel/1728763.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_6,中原区高新技术产业开发区瑞达路68号
1948199,鑫仕麟假日酒店(郑州东站会展中心店),4.6,/hotel/1948199.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_7,正光路与众旺路交叉口行署国际A座
511540,郑州格瑞芙精品酒店,4.6,/hotel/511540.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_8,金水区祥盛街16号
1730227,郑州嵩山饭店,4.6,/hotel/1730227.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_9,中原区嵩山路与伊河路交叉口向西400米路南
684400,河南泓元大酒店,4.6,/hotel/684400.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_10,金水区红专路与政七街交汇处
11689714,郑州航空港万怡酒店,4.6,/hotel/11689714.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_11,航空港区远航路63号A座，近远航路，锦荣悦汇城
25371297,仟那雅悦酒店(郑州高新区瑞达路店),4.8,/hotel/25371297.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_12,中原区瑞达路木兰里向西300米
1730368,郑州金融大酒店,4.7,/hotel/1730368.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_13,金水区商务外环路21号
430303,郑州上街雅乐轩酒店,4.6,/hotel/430303.html?isFull=F#ctm_ref=hod_sr_map_dl_txt_14,上街区中心路101号
